idx1,idx2,similarity,nama_1,nama_2
81,1200,0.9147313061026547,Uang Harian Perjalanan Dinas Dalam Negeri - Dalam Kota -  Sumatera Utara,Uang Harian Perjalanan Dinas Dalam Negeri - Luar Kota -  Sumatera Utara
81,2374,0.9147313061026547,Uang Harian Perjalanan Dinas Dalam Negeri - Dalam Kota -  Sumatera Utara,Uang Harian Perjalanan Dinas Dalam Negeri - Luar Kota -  Sumatera Utara
81,54,0.9147313061026547,Uang Harian Perjalanan Dinas Dalam Negeri - Dalam Kota -  Sumatera Utara,Uang Harian Perjalanan Dinas Dalam Negeri - Luar Kota -  Sumatera Utara
82,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
82,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
82,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
82,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
82,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
83,1200,1.0,Uang Harian Perjalanan Dinas Dalam Negeri - Luar Kota -  Sumatera Utara,Uang Harian Perjalanan Dinas Dalam Negeri - Luar Kota -  Sumatera Utara
83,1182,1.0,Uang Harian Perjalanan Dinas Dalam Negeri - Luar Kota -  Sumatera Utara,Uang Harian Perjalanan Dinas Dalam Negeri - Luar Kota -  Sumatera Utara
83,2374,1.0,Uang Harian Perjalanan Dinas Dalam Negeri - Luar Kota -  Sumatera Utara,Uang Harian Perjalanan Dinas Dalam Negeri - Luar Kota -  Sumatera Utara
84,2972,1.0,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara"
84,2468,1.0,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara"
84,2321,1.0,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara"
84,2264,1.0,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara"
86,2470,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa
86,2273,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa
86,2340,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa
86,2932,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa
86,2672,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa
87,2470,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa
87,2273,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa
87,2340,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa
87,2932,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa
87,2672,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa
88,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
88,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
88,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
88,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
88,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
89,2371,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas I),Belanja Perjalanan Dinas Biasa (Cabang Dinas V)
89,2989,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas I),Belanja Perjalanan Dinas Biasa (Cabang Dinas V)
89,2370,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas I),Belanja Perjalanan Dinas Biasa (Cabang Dinas V)
89,2210,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas I),Belanja Perjalanan Dinas Biasa (Cabang Dinas I)
89,2922,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas I),Belanja Perjalanan Dinas Biasa (Cabang Dinas I)
91,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
91,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
91,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
91,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
91,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
93,2285,1.0,Belanja Perjalanan Dinas Biasa (Pemdes),Belanja Perjalanan Dinas Biasa (Pemdes)
95,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
95,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
95,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
95,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
95,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
96,2938,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
96,1128,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
96,2555,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
96,2532,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
96,2278,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
98,2929,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas III),Belanja Perjalanan Dinas Biasa (Cabang Dinas III)
98,2369,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas III),Belanja Perjalanan Dinas Biasa (Cabang Dinas III)
98,2993,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas III),Belanja Perjalanan Dinas Biasa (Cabang Dinas III)
99,2474,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas IV),Belanja Perjalanan Dinas Biasa (Cabang Dinas IV)
99,2213,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas IV),Belanja Perjalanan Dinas Biasa (Cabang Dinas IV)
99,2214,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas IV),Belanja Perjalanan Dinas Biasa (Cabang Dinas IV)
100,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
100,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
100,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
100,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
100,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
101,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
101,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
101,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
101,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
101,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
102,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
102,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
102,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
102,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
102,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
103,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
103,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
103,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
103,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
103,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
104,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
104,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
104,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
104,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
104,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
105,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
105,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
105,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
105,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
105,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
108,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
108,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
108,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
108,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
108,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
109,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
109,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
109,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
109,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
109,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
110,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
110,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
110,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
110,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
110,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
111,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
111,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
111,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
111,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
111,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
112,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
112,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
112,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
112,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
112,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
113,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
113,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
113,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
113,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
113,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
114,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
114,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
114,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
114,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
114,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
115,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
115,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
115,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
115,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
115,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
116,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
116,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
116,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
116,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
116,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
117,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
117,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
117,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
117,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
117,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
118,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
118,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
118,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
118,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
118,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
119,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
119,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
119,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
119,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
119,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
120,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
120,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
120,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
120,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
120,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
121,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
121,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
121,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
121,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
121,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
122,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
122,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
122,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
122,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
122,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
123,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
123,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
123,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
123,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
123,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
124,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
124,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
124,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
124,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
124,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
125,126,0.849224480799998,Belanja Perjalanan Dinas Biasa : Pendamping Pameran HUT Dekranas/ Koordinasi Dekranas/Studi Teknis di Jakarta atau Kota Lainya di Indonesia,Belanja Perjalanan Dinas Biasa : Pengurus Dekranasda dalam Rangka Pameran HUT Dekranas/ Koordinasi Dekranas/Studi Teknis di Jakarta atau Kota Lainya di Indonesia
128,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
128,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
128,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
128,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
128,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
129,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
129,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
129,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
129,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
129,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
130,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
130,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
130,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
130,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
130,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
131,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
131,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
131,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
131,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
131,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
132,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
132,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
132,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
132,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
132,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
133,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
133,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
133,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
133,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
133,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
134,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
134,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
134,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
134,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
134,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
135,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
135,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
135,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
135,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
135,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
136,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
136,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
136,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
136,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
136,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
137,619,1.0,Belanja Perjalanan Dinas Biasa - Dalam Rangka Diseminasi Laboratorium UPTD PSMB di Kabupaten Morowali/Kabupaten Lainnya,Belanja Perjalanan Dinas Biasa - Dalam Rangka Diseminasi Laboratorium UPTD PSMB di Kabupaten Morowali/Kabupaten Lainnya
137,277,1.0,Belanja Perjalanan Dinas Biasa - Dalam Rangka Diseminasi Laboratorium UPTD PSMB di Kabupaten Morowali/Kabupaten Lainnya,Belanja Perjalanan Dinas Biasa - Dalam Rangka Diseminasi Laboratorium UPTD PSMB di Kabupaten Morowali/Kabupaten Lainnya
137,275,1.0,Belanja Perjalanan Dinas Biasa - Dalam Rangka Diseminasi Laboratorium UPTD PSMB di Kabupaten Morowali/Kabupaten Lainnya,Belanja Perjalanan Dinas Biasa - Dalam Rangka Diseminasi Laboratorium UPTD PSMB di Kabupaten Morowali/Kabupaten Lainnya
138,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
138,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
138,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
138,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
138,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
139,1698,1.0,Belanja perjalanan dinas biasa,Belanja Perjalanan Dinas Biasa
139,1696,1.0,Belanja perjalanan dinas biasa,Belanja Perjalanan Dinas Biasa
139,1699,1.0,Belanja perjalanan dinas biasa,Belanja Perjalanan Dinas Biasa
139,1701,1.0,Belanja perjalanan dinas biasa,Belanja Perjalanan Dinas Biasa
139,1697,1.0,Belanja perjalanan dinas biasa,Belanja Perjalanan Dinas Biasa
140,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
140,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
140,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
140,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
140,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
141,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
141,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
141,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
141,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
141,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
142,512,0.8368988901627907,Belanja Perjalanan Dinas Biasa (Sub. Bidang Hubungan Antar Lembaga Pemerintah dan Pembinaan kemasyarakatan - SENBUD),Belanja Perjalanan Dinas Biasa (Sub Bidang Hubungan Antar Lembaga Pemerintah dan Pembinaan kemasyarakatan - BIMAS)
143,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
143,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
143,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
143,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
143,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
144,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
144,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
144,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
144,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
144,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
145,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
145,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
145,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
145,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
145,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
146,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
146,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
146,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
